StudyHours,Attendance,AssignmentCompletion,MidtermScore,FinalScore,Extracurricular,Internet,Gender,Age,StressLevel,IncomeLevel,ParentEducation,Participation,SleepHours,Department,Quizzes_Avg,Projects_Score,Total_Score,FinalGrade,at_risk,source
22.0,83.0,66.0,88.83,88.49,1,0,0,20,2,2,1,,,,,,,3,0,dataset3
22.0,83.0,73.0,44.51,44.34,1,1,0,22,0,2,1,,,,,,,0,1,dataset3
22.0,83.0,71.0,66.21,66.3,1,1,0,20,2,2,1,,,,,,,1,1,dataset3
22.0,83.0,66.0,85.24,85.84,1,1,0,20,2,2,1,,,,,,,3,0,dataset3
22.0,83.0,73.0,41.67,45.15,1,1,0,22,0,0,1,,,,,,,0,1,dataset3
22.0,83.0,71.0,62.62,65.52,1,1,0,20,2,0,1,,,,,,,1,1,dataset3
22.0,83.0,66.0,84.34,84.91,1,1,0,20,2,0,1,,,,,,,3,0,dataset3
22.0,83.0,73.0,44.19,43.4,0,1,0,22,0,1,0,,,,,,,0,1,dataset3
22.0,83.0,71.0,66.62,63.9,0,1,0,20,2,1,0,,,,,,,1,1,dataset3
22.0,83.0,66.0,84.24,86.13,0,1,0,20,2,1,0,,,,,,,3,0,dataset3
22.0,87.0,100.0,58.73,59.93,0,1,0,29,2,2,0,,,,,,,1,1,dataset3
22.0,87.0,53.0,44.71,46.12,0,1,0,27,2,2,0,,,,,,,0,1,dataset3
22.0,87.0,83.0,85.6,81.3,0,1,0,27,1,2,0,,,,,,,2,0,dataset3
22.0,87.0,89.0,84.9,87.26,0,1,0,22,1,2,0,,,,,,,3,0,dataset3
22.0,87.0,52.0,47.04,49.61,0,1,0,26,2,2,0,,,,,,,0,1,dataset3
22.0,87.0,100.0,58.25,61.39,1,1,0,29,2,2,1,,,,,,,1,1,dataset3
22.0,87.0,53.0,42.89,45.67,1,1,0,27,2,2,1,,,,,,,0,1,dataset3
22.0,87.0,83.0,85.92,80.41,1,1,0,27,1,2,1,,,,,,,2,0,dataset3
22.0,87.0,89.0,88.79,88.19,1,1,0,22,1,2,1,,,,,,,3,0,dataset3
22.0,87.0,52.0,44.03,45.71,1,1,0,26,2,2,1,,,,,,,0,1,dataset3
22.0,87.0,100.0,63.71,61.69,1,1,0,29,2,2,1,,,,,,,1,1,dataset3
22.0,87.0,53.0,45.83,47.87,1,1,0,27,2,2,1,,,,,,,0,1,dataset3
22.0,87.0,83.0,85.21,83.57,1,1,0,27,1,2,1,,,,,,,2,0,dataset3
22.0,87.0,89.0,85.73,87.35,1,1,0,22,1,2,1,,,,,,,3,0,dataset3
22.0,87.0,52.0,47.09,46.67,1,1,0,26,2,2,1,,,,,,,0,1,dataset3
22.0,87.0,100.0,60.93,58.36,1,0,0,29,2,2,1,,,,,,,1,1,dataset3
22.0,87.0,53.0,46.0,46.79,1,0,0,27,2,2,1,,,,,,,0,1,dataset3
22.0,87.0,83.0,80.84,80.21,1,0,0,27,1,2,1,,,,,,,2,0,dataset3
22.0,87.0,89.0,83.18,87.2,1,0,0,22,1,2,1,,,,,,,3,0,dataset3
22.0,87.0,52.0,45.85,44.14,1,0,0,26,2,2,1,,,,,,,0,1,dataset3
16.0,92.0,67.0,67.23,68.17,1,1,1,29,2,2,0,,,,,,,1,1,dataset3
16.0,92.0,74.0,59.21,58.95,1,1,1,24,2,2,0,,,,,,,1,1,dataset3
16.0,92.0,84.0,57.04,56.09,1,1,1,25,2,2,0,,,,,,,1,1,dataset3
16.0,92.0,67.0,68.82,66.58,1,1,1,29,2,1,2,,,,,,,1,1,dataset3
16.0,92.0,74.0,58.56,60.75,1,1,1,24,2,1,2,,,,,,,1,1,dataset3
16.0,92.0,84.0,57.04,55.04,1,1,1,25,2,1,2,,,,,,,1,1,dataset3
16.0,92.0,67.0,65.66,65.81,1,1,1,29,2,2,1,,,,,,,1,1,dataset3
16.0,92.0,74.0,63.21,59.87,1,1,1,24,2,2,1,,,,,,,1,1,dataset3
16.0,92.0,84.0,54.06,55.63,1,1,1,25,2,2,1,,,,,,,1,1,dataset3
16.0,92.0,67.0,67.16,65.15,1,0,1,29,2,1,2,,,,,,,1,1,dataset3
16.0,92.0,74.0,63.03,61.4,1,0,1,24,2,1,2,,,,,,,1,1,dataset3
16.0,92.0,84.0,58.67,54.43,1,0,1,25,2,1,2,,,,,,,1,1,dataset3
16.0,92.0,67.0,67.1,68.93,1,1,1,29,2,2,1,,,,,,,1,1,dataset3
16.0,92.0,74.0,60.98,61.01,1,1,1,24,2,2,1,,,,,,,1,1,dataset3
16.0,92.0,84.0,56.71,54.16,1,1,1,25,2,2,1,,,,,,,1,1,dataset3
21.0,86.0,85.0,71.21,68.86,1,1,0,28,2,1,1,,,,,,,1,1,dataset3
21.0,86.0,85.0,69.42,71.2,0,1,0,28,2,0,1,,,,,,,1,1,dataset3
22.0,76.0,50.0,41.18,41.13,1,1,0,19,2,1,1,,,,,,,0,1,dataset3
22.0,76.0,50.0,46.59,45.08,0,1,0,19,2,0,1,,,,,,,0,1,dataset3
22.0,76.0,50.0,45.14,44.29,0,1,0,19,2,0,0,,,,,,,0,1,dataset3
22.0,76.0,50.0,45.06,42.02,1,1,0,19,2,1,1,,,,,,,0,1,dataset3
22.0,76.0,50.0,42.29,45.9,0,1,0,19,2,2,0,,,,,,,0,1,dataset3
16.0,81.0,50.0,50.95,49.21,1,1,0,26,1,1,1,,,,,,,0,1,dataset3
16.0,81.0,50.0,49.36,48.76,1,1,0,26,1,2,1,,,,,,,0,1,dataset3
23.0,75.0,73.0,100.0,100.0,0,1,1,28,2,2,0,,,,,,,3,0,dataset3
23.0,75.0,65.0,82.64,85.83,0,1,1,28,1,2,0,,,,,,,3,0,dataset3
23.0,75.0,73.0,100.0,100.0,0,1,1,28,2,1,2,,,,,,,3,0,dataset3
23.0,75.0,65.0,88.0,85.78,0,1,1,28,1,1,2,,,,,,,3,0,dataset3
23.0,75.0,73.0,97.29,100.0,1,1,1,28,2,0,1,,,,,,,3,0,dataset3
23.0,75.0,65.0,87.86,87.02,1,1,1,28,1,0,1,,,,,,,3,0,dataset3
23.0,75.0,73.0,99.44,97.33,1,1,1,28,2,0,1,,,,,,,3,0,dataset3
23.0,75.0,65.0,87.22,86.66,1,1,1,28,1,0,1,,,,,,,3,0,dataset3
13.0,76.0,85.0,85.69,84.68,0,1,0,22,0,2,0,,,,,,,2,0,dataset3
13.0,76.0,89.0,63.4,60.42,0,1,0,23,2,2,0,,,,,,,1,1,dataset3
13.0,76.0,62.0,99.43,98.05,0,1,0,26,0,2,0,,,,,,,3,0,dataset3
24.0,64.0,81.0,57.27,52.49,1,1,1,28,0,1,2,,,,,,,1,1,dataset3
24.0,64.0,60.0,62.42,64.42,1,1,1,26,2,1,2,,,,,,,1,1,dataset3
24.0,64.0,89.0,43.96,45.28,1,1,1,27,2,1,2,,,,,,,0,1,dataset3
24.0,64.0,81.0,56.01,57.72,1,1,1,28,0,2,2,,,,,,,1,1,dataset3
24.0,64.0,60.0,64.85,61.1,1,1,1,26,2,2,2,,,,,,,1,1,dataset3
24.0,64.0,89.0,46.57,45.64,1,1,1,27,2,2,2,,,,,,,0,1,dataset3
24.0,64.0,81.0,56.79,53.27,1,1,1,28,0,1,0,,,,,,,1,1,dataset3
24.0,64.0,60.0,62.61,63.68,1,1,1,26,2,1,0,,,,,,,1,1,dataset3
24.0,64.0,89.0,46.91,46.34,1,1,1,27,2,1,0,,,,,,,0,1,dataset3
24.0,64.0,81.0,52.72,56.33,0,1,1,28,0,0,1,,,,,,,1,1,dataset3
24.0,64.0,60.0,63.27,64.89,0,1,1,26,2,0,1,,,,,,,1,1,dataset3
24.0,64.0,89.0,42.03,47.12,0,1,1,27,2,0,1,,,,,,,0,1,dataset3
14.0,97.0,75.0,77.95,76.46,1,1,0,19,2,1,1,,,,,,,2,0,dataset3
14.0,97.0,77.0,56.2,56.06,1,1,0,20,2,1,1,,,,,,,1,1,dataset3
14.0,97.0,94.0,85.38,87.12,1,1,0,20,0,1,1,,,,,,,3,0,dataset3
14.0,97.0,93.0,49.17,47.99,1,1,0,29,1,1,1,,,,,,,0,1,dataset3
14.0,97.0,75.0,78.33,77.14,1,1,0,19,2,1,1,,,,,,,2,0,dataset3
14.0,97.0,77.0,56.69,57.32,1,1,0,20,2,1,1,,,,,,,1,1,dataset3
14.0,97.0,94.0,84.43,85.44,1,1,0,20,0,1,1,,,,,,,3,0,dataset3
14.0,97.0,93.0,47.24,47.34,1,1,0,29,1,1,1,,,,,,,0,1,dataset3
14.0,97.0,75.0,77.36,80.86,0,1,0,19,2,0,2,,,,,,,2,0,dataset3
14.0,97.0,77.0,54.44,56.45,0,1,0,20,2,0,2,,,,,,,1,1,dataset3
14.0,97.0,94.0,86.62,83.16,0,1,0,20,0,0,2,,,,,,,3,0,dataset3
14.0,97.0,93.0,49.01,45.35,0,1,0,29,1,0,2,,,,,,,0,1,dataset3
14.0,97.0,75.0,79.72,81.14,0,0,0,19,2,2,1,,,,,,,2,0,dataset3
14.0,97.0,77.0,56.78,59.76,0,0,0,20,2,2,1,,,,,,,1,1,dataset3
14.0,97.0,94.0,85.28,87.13,0,0,0,20,0,2,1,,,,,,,3,0,dataset3
14.0,97.0,93.0,50.18,47.19,0,0,0,29,1,2,1,,,,,,,0,1,dataset3
14.0,97.0,75.0,79.11,81.63,1,1,0,19,2,1,1,,,,,,,2,0,dataset3
14.0,97.0,77.0,56.88,57.98,1,1,0,20,2,1,1,,,,,,,1,1,dataset3
14.0,97.0,94.0,83.15,88.07,1,1,0,20,0,1,1,,,,,,,3,0,dataset3
14.0,97.0,93.0,47.05,49.6,1,1,0,29,1,1,1,,,,,,,0,1,dataset3
14.0,97.0,75.0,78.28,78.27,1,1,0,19,2,1,2,,,,,,,2,0,dataset3
14.0,97.0,77.0,56.39,56.87,1,1,0,20,2,1,2,,,,,,,1,1,dataset3
14.0,97.0,94.0,86.48,84.12,1,1,0,20,0,1,2,,,,,,,3,0,dataset3
14.0,97.0,93.0,48.2,46.75,1,1,0,29,1,1,2,,,,,,,0,1,dataset3
25.0,64.0,100.0,93.65,94.67,0,1,1,20,2,2,0,,,,,,,3,0,dataset3
25.0,64.0,57.0,41.59,42.36,0,1,1,22,0,2,0,,,,,,,0,1,dataset3
25.0,64.0,100.0,94.88,94.35,1,1,1,20,2,0,1,,,,,,,3,0,dataset3
25.0,64.0,57.0,41.31,40.0,1,1,1,22,0,0,1,,,,,,,0,1,dataset3
25.0,64.0,100.0,95.73,90.52,1,1,1,20,2,1,0,,,,,,,3,0,dataset3
25.0,64.0,57.0,40.0,40.0,1,1,1,22,0,1,0,,,,,,,0,1,dataset3
27.0,86.0,71.0,65.17,66.25,0,1,1,21,1,1,0,,,,,,,1,1,dataset3
27.0,86.0,51.0,66.05,68.78,0,1,1,29,1,1,0,,,,,,,1,1,dataset3
27.0,86.0,71.0,67.88,67.65,1,1,1,21,1,1,0,,,,,,,1,1,dataset3
27.0,86.0,51.0,71.39,66.04,1,1,1,29,1,1,0,,,,,,,1,1,dataset3
27.0,86.0,71.0,65.46,69.94,1,1,1,21,1,1,1,,,,,,,1,1,dataset3
27.0,86.0,51.0,71.56,68.18,1,1,1,29,1,1,1,,,,,,,1,1,dataset3
27.0,86.0,71.0,64.36,69.09,0,1,1,21,1,1,1,,,,,,,1,1,dataset3
27.0,86.0,51.0,71.61,69.21,0,1,1,29,1,1,1,,,,,,,1,1,dataset3
27.0,86.0,71.0,66.11,64.78,0,1,1,21,1,2,1,,,,,,,1,1,dataset3
27.0,86.0,51.0,66.61,70.79,0,1,1,29,1,2,1,,,,,,,1,1,dataset3
27.0,86.0,71.0,66.92,68.26,0,1,1,21,1,1,1,,,,,,,1,1,dataset3
27.0,86.0,51.0,67.54,69.16,0,1,1,29,1,1,1,,,,,,,1,1,dataset3
15.0,77.0,90.0,72.71,74.09,1,1,1,19,2,1,0,,,,,,,2,0,dataset3
15.0,77.0,51.0,79.84,78.52,1,1,1,28,2,1,0,,,,,,,2,0,dataset3
15.0,77.0,90.0,75.82,74.94,1,1,1,19,2,1,2,,,,,,,2,0,dataset3
15.0,77.0,51.0,81.23,83.47,1,1,1,28,2,1,2,,,,,,,2,0,dataset3
15.0,77.0,90.0,72.87,71.56,1,1,1,19,2,1,0,,,,,,,2,0,dataset3
15.0,77.0,51.0,81.66,79.58,1,1,1,28,2,1,0,,,,,,,2,0,dataset3
15.0,77.0,90.0,75.3,76.41,1,1,1,19,2,1,0,,,,,,,2,0,dataset3
15.0,77.0,51.0,79.64,79.71,1,1,1,28,2,1,0,,,,,,,2,0,dataset3
15.0,77.0,90.0,73.48,74.92,1,1,1,19,2,1,1,,,,,,,2,0,dataset3
15.0,77.0,51.0,78.73,81.21,1,1,1,28,2,1,1,,,,,,,2,0,dataset3
15.0,77.0,90.0,72.09,74.58,1,0,1,19,2,1,0,,,,,,,2,0,dataset3
15.0,77.0,51.0,82.09,80.49,1,0,1,28,2,1,0,,,,,,,2,0,dataset3
15.0,77.0,90.0,72.09,72.8,1,1,1,19,2,2,1,,,,,,,2,0,dataset3
15.0,77.0,51.0,81.15,78.29,1,1,1,28,2,2,1,,,,,,,2,0,dataset3
26.0,76.0,77.0,49.25,49.47,1,1,1,28,2,2,1,,,,,,,0,1,dataset3
26.0,76.0,98.0,46.64,50.48,1,1,1,19,1,2,1,,,,,,,0,1,dataset3
26.0,76.0,70.0,91.4,92.02,1,1,1,29,2,2,1,,,,,,,3,0,dataset3
26.0,76.0,77.0,46.54,48.86,1,1,1,28,2,1,1,,,,,,,0,1,dataset3
26.0,76.0,98.0,51.78,47.46,1,1,1,19,1,1,1,,,,,,,0,1,dataset3
26.0,76.0,70.0,90.9,88.13,1,1,1,29,2,1,1,,,,,,,3,0,dataset3
26.0,76.0,77.0,49.84,49.85,1,1,1,28,2,1,1,,,,,,,0,1,dataset3
26.0,76.0,98.0,49.3,48.95,1,1,1,19,1,1,1,,,,,,,0,1,dataset3
26.0,76.0,70.0,88.26,89.84,1,1,1,29,2,1,1,,,,,,,3,0,dataset3
26.0,76.0,77.0,48.8,45.61,1,1,1,28,2,1,2,,,,,,,0,1,dataset3
26.0,76.0,98.0,51.71,46.38,1,1,1,19,1,1,2,,,,,,,0,1,dataset3
26.0,76.0,70.0,91.61,90.09,1,1,1,29,2,1,2,,,,,,,3,0,dataset3
26.0,76.0,77.0,49.92,49.83,0,1,1,28,2,1,0,,,,,,,0,1,dataset3
26.0,76.0,98.0,51.31,51.51,0,1,1,19,1,1,0,,,,,,,0,1,dataset3
26.0,76.0,70.0,89.37,93.38,0,1,1,29,2,1,0,,,,,,,3,0,dataset3
26.0,76.0,77.0,46.27,50.52,1,1,1,28,2,0,0,,,,,,,0,1,dataset3
26.0,76.0,98.0,49.67,51.45,1,1,1,19,1,0,0,,,,,,,0,1,dataset3
26.0,76.0,70.0,90.47,91.16,1,1,1,29,2,0,0,,,,,,,3,0,dataset3
26.0,76.0,77.0,50.04,46.32,0,1,1,28,2,0,2,,,,,,,0,1,dataset3
26.0,76.0,98.0,51.4,50.79,0,1,1,19,1,0,2,,,,,,,0,1,dataset3
26.0,76.0,70.0,90.12,89.28,0,1,1,29,2,0,2,,,,,,,3,0,dataset3
22.0,87.0,100.0,80.42,80.6,1,0,1,18,2,0,1,,,,,,,2,0,dataset3
22.0,87.0,100.0,83.68,80.4,0,1,1,18,2,1,0,,,,,,,2,0,dataset3
22.0,87.0,100.0,80.65,82.09,0,1,1,18,2,1,0,,,,,,,2,0,dataset3
31.0,84.0,60.0,57.94,54.93,1,1,1,26,1,1,1,,,,,,,1,1,dataset3
31.0,84.0,91.0,69.54,67.92,1,1,1,22,2,1,1,,,,,,,2,0,dataset3
31.0,84.0,60.0,57.01,55.72,0,1,1,26,1,1,2,,,,,,,1,1,dataset3
31.0,84.0,91.0,67.57,72.24,0,1,1,22,2,1,2,,,,,,,2,0,dataset3
31.0,84.0,60.0,56.74,56.42,0,1,1,26,1,2,0,,,,,,,1,1,dataset3
31.0,84.0,91.0,69.71,72.27,0,1,1,22,2,2,0,,,,,,,2,0,dataset3
31.0,84.0,60.0,56.52,54.18,0,0,1,26,1,1,1,,,,,,,1,1,dataset3
31.0,84.0,91.0,68.01,68.0,0,0,1,22,2,1,1,,,,,,,2,0,dataset3
19.0,91.0,53.0,67.42,66.45,0,1,1,24,0,0,1,,,,,,,1,1,dataset3
19.0,91.0,65.0,54.18,51.78,0,1,1,27,1,0,1,,,,,,,0,1,dataset3
19.0,91.0,53.0,64.3,66.96,1,1,1,24,0,0,1,,,,,,,1,1,dataset3
19.0,91.0,65.0,49.57,53.77,1,1,1,27,1,0,1,,,,,,,0,1,dataset3
19.0,91.0,53.0,63.14,67.51,0,1,1,24,0,0,1,,,,,,,1,1,dataset3
19.0,91.0,65.0,52.85,54.65,0,1,1,27,1,0,1,,,,,,,0,1,dataset3
19.0,91.0,53.0,66.64,65.39,1,1,1,24,0,2,2,,,,,,,1,1,dataset3
19.0,91.0,65.0,52.28,50.24,1,1,1,27,1,2,2,,,,,,,0,1,dataset3
19.0,91.0,53.0,64.39,66.31,0,1,1,24,0,1,2,,,,,,,1,1,dataset3
19.0,91.0,65.0,51.35,49.66,0,1,1,27,1,1,2,,,,,,,0,1,dataset3
19.0,91.0,53.0,66.57,64.73,0,1,1,24,0,0,2,,,,,,,1,1,dataset3
19.0,91.0,65.0,51.98,50.25,0,1,1,27,1,0,2,,,,,,,0,1,dataset3
15.0,93.0,62.0,92.93,89.38,0,1,1,19,1,1,1,,,,,,,3,0,dataset3
15.0,93.0,50.0,53.82,53.67,0,1,1,22,1,1,1,,,,,,,1,1,dataset3
15.0,93.0,62.0,91.17,87.19,0,1,1,19,1,1,1,,,,,,,3,0,dataset3
15.0,93.0,50.0,55.43,56.94,0,1,1,22,1,1,1,,,,,,,1,1,dataset3
15.0,93.0,62.0,89.57,90.66,1,1,1,19,1,1,0,,,,,,,3,0,dataset3
15.0,93.0,50.0,57.31,57.25,1,1,1,22,1,1,0,,,,,,,1,1,dataset3
15.0,67.0,61.0,100.0,100.0,1,1,1,18,2,1,2,,,,,,,3,0,dataset3
15.0,67.0,77.0,87.95,82.69,1,1,1,20,1,1,2,,,,,,,3,0,dataset3
15.0,67.0,61.0,97.77,98.75,0,1,1,18,2,1,1,,,,,,,3,0,dataset3
15.0,67.0,77.0,82.62,82.78,0,1,1,20,1,1,1,,,,,,,3,0,dataset3
15.0,67.0,61.0,100.0,100.0,1,1,1,18,2,1,0,,,,,,,3,0,dataset3
15.0,67.0,77.0,85.47,86.48,1,1,1,20,1,1,0,,,,,,,3,0,dataset3
15.0,67.0,61.0,98.64,98.21,1,1,1,18,2,1,1,,,,,,,3,0,dataset3
15.0,67.0,77.0,82.48,84.05,1,1,1,20,1,1,1,,,,,,,3,0,dataset3
15.0,67.0,61.0,97.51,100.0,1,1,1,18,2,2,0,,,,,,,3,0,dataset3
15.0,67.0,77.0,87.37,85.56,1,1,1,20,1,2,0,,,,,,,3,0,dataset3
15.0,67.0,61.0,98.15,100.0,1,1,1,18,2,2,2,,,,,,,3,0,dataset3
15.0,67.0,77.0,83.94,83.59,1,1,1,20,1,2,2,,,,,,,3,0,dataset3
15.0,67.0,61.0,98.36,98.26,1,1,1,18,2,1,0,,,,,,,3,0,dataset3
15.0,67.0,77.0,84.13,86.7,1,1,1,20,1,1,0,,,,,,,3,0,dataset3
15.0,67.0,61.0,97.42,100.0,1,1,1,18,2,1,1,,,,,,,3,0,dataset3
15.0,67.0,77.0,85.11,86.09,1,1,1,20,1,1,1,,,,,,,3,0,dataset3
15.0,67.0,61.0,97.41,100.0,1,1,1,18,2,1,0,,,,,,,3,0,dataset3
15.0,67.0,77.0,86.8,85.38,1,1,1,20,1,1,0,,,,,,,3,0,dataset3
15.0,67.0,61.0,98.4,100.0,1,1,1,18,2,1,2,,,,,,,3,0,dataset3
15.0,67.0,77.0,85.24,83.62,1,1,1,20,1,1,2,,,,,,,3,0,dataset3
15.0,67.0,61.0,100.0,99.12,1,1,1,18,2,0,1,,,,,,,3,0,dataset3
15.0,67.0,77.0,85.91,87.23,1,1,1,20,1,0,1,,,,,,,3,0,dataset3
15.0,96.0,98.0,73.2,71.85,0,0,1,18,2,1,2,,,,,,,2,0,dataset3
15.0,96.0,98.0,71.95,73.28,0,1,1,18,2,1,1,,,,,,,2,0,dataset3
15.0,96.0,98.0,72.0,74.22,1,1,1,18,2,2,2,,,,,,,2,0,dataset3
15.0,96.0,98.0,74.02,76.0,1,1,1,18,2,2,2,,,,,,,2,0,dataset3
15.0,96.0,98.0,75.96,72.61,1,1,1,18,2,1,1,,,,,,,2,0,dataset3
15.0,96.0,98.0,73.97,72.57,0,1,1,18,2,0,2,,,,,,,2,0,dataset3
15.0,96.0,98.0,73.35,75.06,0,1,1,18,2,2,1,,,,,,,2,0,dataset3
20.0,86.0,50.0,74.38,74.83,0,1,0,27,2,0,1,,,,,,,2,0,dataset3
20.0,86.0,73.0,87.79,89.39,0,1,0,24,2,0,1,,,,,,,3,0,dataset3
20.0,86.0,75.0,73.36,75.78,0,1,0,23,1,0,1,,,,,,,2,0,dataset3
20.0,86.0,50.0,73.37,71.94,0,1,0,27,2,0,0,,,,,,,2,0,dataset3
20.0,86.0,73.0,90.75,88.65,0,1,0,24,2,0,0,,,,,,,3,0,dataset3
20.0,86.0,75.0,74.05,78.26,0,1,0,23,1,0,0,,,,,,,2,0,dataset3
22.0,95.0,66.0,88.14,89.3,0,1,1,29,1,2,0,,,,,,,3,0,dataset3
22.0,95.0,66.0,85.21,84.65,0,1,1,29,1,1,1,,,,,,,3,0,dataset3
22.0,95.0,66.0,87.21,86.57,0,1,1,29,1,1,1,,,,,,,3,0,dataset3
22.0,95.0,66.0,84.58,86.79,1,1,1,29,1,2,2,,,,,,,3,0,dataset3
22.0,95.0,66.0,86.7,89.87,0,1,1,29,1,1,1,,,,,,,3,0,dataset3
22.0,79.0,100.0,87.54,87.07,0,1,1,26,2,1,1,,,,,,,3,0,dataset3
22.0,79.0,100.0,85.09,85.44,0,1,1,26,2,1,1,,,,,,,3,0,dataset3
22.0,79.0,100.0,86.99,83.16,1,1,1,26,2,1,2,,,,,,,3,0,dataset3
22.0,79.0,100.0,87.77,86.39,0,1,1,26,2,1,1,,,,,,,3,0,dataset3
22.0,79.0,100.0,88.56,83.58,1,1,1,26,2,2,1,,,,,,,3,0,dataset3
22.0,79.0,100.0,84.41,88.01,1,1,1,26,2,1,0,,,,,,,3,0,dataset3
22.0,79.0,100.0,85.4,87.52,1,1,1,26,2,1,1,,,,,,,3,0,dataset3
22.0,79.0,100.0,83.91,85.76,1,1,1,26,2,0,0,,,,,,,3,0,dataset3
22.0,79.0,100.0,88.95,85.58,0,1,1,26,2,1,0,,,,,,,3,0,dataset3
22.0,79.0,100.0,88.56,88.38,0,1,1,26,2,0,1,,,,,,,3,0,dataset3
25.0,82.0,79.0,72.24,70.73,0,0,0,18,0,1,1,,,,,,,2,0,dataset3
25.0,82.0,88.0,51.05,47.49,0,0,0,18,2,1,1,,,,,,,0,1,dataset3
25.0,82.0,79.0,72.13,74.64,0,1,0,18,0,1,2,,,,,,,2,0,dataset3
25.0,82.0,88.0,49.74,50.86,0,1,0,18,2,1,2,,,,,,,0,1,dataset3
25.0,82.0,79.0,69.53,73.92,1,1,0,18,0,1,2,,,,,,,2,0,dataset3
25.0,82.0,88.0,50.53,47.17,1,1,0,18,2,1,2,,,,,,,0,1,dataset3
25.0,82.0,79.0,69.77,69.86,0,1,0,18,0,1,1,,,,,,,2,0,dataset3
25.0,82.0,88.0,50.96,46.16,0,1,0,18,2,1,1,,,,,,,0,1,dataset3
20.0,97.0,85.0,81.69,78.42,1,1,1,23,0,1,0,,,,,,,2,0,dataset3
20.0,97.0,74.0,92.25,92.65,1,1,1,18,2,1,0,,,,,,,3,0,dataset3
20.0,97.0,74.0,56.22,57.44,1,1,1,23,1,1,0,,,,,,,1,1,dataset3
20.0,97.0,85.0,78.82,81.37,0,1,1,23,0,2,1,,,,,,,2,0,dataset3
20.0,97.0,74.0,89.58,89.51,0,1,1,18,2,2,1,,,,,,,3,0,dataset3
20.0,97.0,74.0,58.16,58.37,0,1,1,23,1,2,1,,,,,,,1,1,dataset3
20.0,97.0,85.0,77.53,82.9,0,1,1,23,0,2,0,,,,,,,2,0,dataset3
20.0,97.0,74.0,93.62,89.47,0,1,1,18,2,2,0,,,,,,,3,0,dataset3
20.0,97.0,74.0,59.32,58.26,0,1,1,23,1,2,0,,,,,,,1,1,dataset3
20.0,97.0,85.0,78.83,78.81,1,1,1,23,0,1,2,,,,,,,2,0,dataset3
20.0,97.0,74.0,90.38,88.66,1,1,1,18,2,1,2,,,,,,,3,0,dataset3
20.0,97.0,74.0,58.68,58.94,1,1,1,23,1,1,2,,,,,,,1,1,dataset3
20.0,97.0,85.0,80.6,79.27,1,1,1,23,0,1,2,,,,,,,2,0,dataset3
20.0,97.0,74.0,91.09,92.17,1,1,1,18,2,1,2,,,,,,,3,0,dataset3
20.0,97.0,74.0,61.52,60.91,1,1,1,23,1,1,2,,,,,,,1,1,dataset3
20.0,97.0,85.0,79.98,80.27,1,1,1,23,0,2,1,,,,,,,2,0,dataset3
20.0,97.0,74.0,93.95,88.19,1,1,1,18,2,2,1,,,,,,,3,0,dataset3
20.0,97.0,74.0,61.11,59.71,1,1,1,23,1,2,1,,,,,,,1,1,dataset3
20.0,97.0,85.0,78.25,77.33,1,1,1,23,0,0,0,,,,,,,2,0,dataset3
20.0,97.0,74.0,93.58,91.7,1,1,1,18,2,0,0,,,,,,,3,0,dataset3
20.0,97.0,74.0,56.7,60.11,1,1,1,23,1,0,0,,,,,,,1,1,dataset3
20.0,97.0,85.0,81.9,78.19,0,1,1,23,0,1,1,,,,,,,2,0,dataset3
20.0,97.0,74.0,90.28,92.92,0,1,1,18,2,1,1,,,,,,,3,0,dataset3
20.0,97.0,74.0,61.27,61.47,0,1,1,23,1,1,1,,,,,,,1,1,dataset3
29.0,96.0,62.0,61.21,60.88,1,0,0,28,2,1,0,,,,,,,1,1,dataset3
29.0,96.0,62.0,60.84,57.83,0,1,0,28,2,0,1,,,,,,,1,1,dataset3
29.0,96.0,62.0,60.74,59.52,1,1,0,28,2,2,1,,,,,,,1,1,dataset3
18.0,78.0,50.0,65.83,69.49,0,1,0,29,2,1,2,,,,,,,1,1,dataset3
18.0,78.0,50.0,64.49,65.92,0,1,0,29,2,0,1,,,,,,,1,1,dataset3
18.0,78.0,50.0,66.42,68.92,1,0,0,29,2,1,2,,,,,,,1,1,dataset3
18.0,78.0,50.0,65.04,64.06,1,0,0,29,2,1,0,,,,,,,1,1,dataset3
18.0,78.0,50.0,68.17,64.02,1,1,0,29,2,0,1,,,,,,,1,1,dataset3
18.0,78.0,50.0,66.08,68.56,1,1,0,29,2,2,1,,,,,,,1,1,dataset3
18.0,78.0,50.0,69.85,68.57,1,1,0,29,2,1,1,,,,,,,1,1,dataset3
36.0,71.0,94.0,60.85,61.73,1,1,1,27,2,1,1,,,,,,,1,1,dataset3
36.0,71.0,63.0,56.93,57.58,1,1,1,28,2,1,1,,,,,,,1,1,dataset3
24.0,76.0,76.0,55.8,55.71,0,1,1,29,1,2,0,,,,,,,1,1,dataset3
24.0,76.0,90.0,100.0,96.39,0,1,1,27,2,2,0,,,,,,,3,0,dataset3
24.0,76.0,99.0,42.54,42.42,0,1,1,26,2,2,0,,,,,,,0,1,dataset3
24.0,76.0,53.0,85.92,84.06,0,1,1,19,2,2,0,,,,,,,3,0,dataset3
24.0,76.0,76.0,58.64,59.09,0,1,1,29,1,2,0,,,,,,,1,1,dataset3
24.0,76.0,90.0,99.59,98.18,0,1,1,27,2,2,0,,,,,,,3,0,dataset3
